Date,AAPL,ADI,AMZN,BKR,GM,GOOG,GS,INDA,IVOG,JPM,KRE,KULR,LLY,META,MNSO,MSFT,NVDA,SHOP,SPY,TSLA,TSM,UNH,USXF,VO,VOT,XLV
2024-04-25,169.27749633789062,195.5553741455078,173.6699981689453,32.697261810302734,45.28456497192383,157.38450622558594,413.0216369628906,51.9144172668457,106.82635498046875,190.15109252929688,47.42405319213867,0.4699999988079071,721.4320068359375,440.1669006347656,21.83319664001465,396.8106384277344,82.61246490478516,70.55000305175781,498.6579284667969,170.17999267578125,135.2204132080078,488.16375732421875,42.341365814208984,237.06549072265625,223.9414825439453,138.23013305664062
2024-04-26,168.6896209716797,199.53683471679688,179.6199951171875,32.24558639526367,45.50294876098633,173.0681610107422,420.41583251953125,51.94419860839844,107.25301361083984,190.26910400390625,47.15009689331055,0.4699999988079071,730.031005859375,442.0716552734375,23.218650817871094,404.0499572753906,87.71424865722656,71.33000183105469,503.3821716308594,168.2899932861328,136.92327880859375,489.6365966796875,42.807640075683594,237.62892150878906,225.59271240234375,138.26966857910156
2024-04-29,172.8744659423828,201.44357299804688,180.9600067138672,32.618709564208984,45.701480865478516,167.29885864257812,423.6015930175781,52.15269088745117,107.85829162597656,190.06259155273438,46.73916244506836,0.4699999988079071,733.7035522460938,431.43096923828125,22.737180709838867,400.0026550292969,87.73623657226562,72.4800033569336,505.1648864746094,194.0500030517578,137.1212921142578,483.3894958496094,42.976287841796875,239.07217407226562,226.9156951904297,138.7339630126953
2024-04-30,169.7158966064453,198.1932373046875,175.0,32.02956771850586,44.20258331298828,164.05055236816406,419.5701904296875,51.97398376464844,105.9134750366211,188.54823303222656,46.00534439086914,0.47999998927116394,777.3953247070312,428.98773193359375,22.07884407043457,387.15484619140625,86.38156127929688,70.19999694824219,497.1624450683594,183.27999877929688,135.97283935546875,478.1209716796875,42.31160354614258,235.32568359375,222.6582794189453,138.6351776123047
2024-05-01,168.6896209716797,191.55416870117188,179.0,31.312780380249023,44.14302444458008,164.97723388671875,419.8061828613281,52.03355407714844,105.873779296875,188.66622924804688,47.189231872558594,0.4699999988079071,773.0659790039062,437.9828796386719,21.81354522705078,392.7335205078125,83.02135467529297,70.4000015258789,495.5480651855469,179.99000549316406,133.5967254638672,478.5262145996094,41.78580856323242,234.92039489746094,222.17088317871094,138.88217163085938
2024-05-02,172.4061737060547,194.1228790283203,184.72000122070312,31.3520565032959,44.341548919677734,167.8568878173828,425.3321533203125,52.59946060180664,107.10418701171875,188.4695587158203,47.962188720703125,0.47999998927116394,752.3248291015625,440.4660949707031,23.778730392456055,395.6173095703125,85.79669952392578,72.0,500.1831359863281,180.00999450683594,134.87388610839844,487.2840270996094,42.27192306518555,236.88754272460938,224.55821228027344,138.7833709716797
2024-05-03,182.71884155273438,197.22503662109375,186.2100067138672,31.54973793029785,44.53015899658203,168.3849639892578,430.8482666015625,52.351253509521484,108.2055892944336,187.3386993408203,48.57859420776367,0.46000000834465027,731.484130859375,450.7178039550781,23.60186195373535,404.3880310058594,88.76799774169922,74.45999908447266,506.3830871582031,181.19000244140625,140.15081787109375,486.7700500488281,42.85723876953125,238.3505401611328,226.11993408203125,139.129150390625
2024-05-06,181.05487060546875,200.87059020996094,188.6999969482422,31.628808975219727,44.72868347167969,169.2219696044922,436.2464599609375,51.993839263916016,110.17024993896484,188.80389404296875,48.96017837524414,0.4399999976158142,763.043701171875,464.40008544921875,23.6116886138916,411.2296142578125,92.11820220947266,77.37000274658203,511.6124572753906,184.75999450683594,141.408203125,488.6777648925781,43.482242584228516,240.84161376953125,228.97476196289062,139.69224548339844
2024-05-07,181.7423858642578,201.11756896972656,188.75999450683594,31.76718521118164,44.94706344604492,172.36068725585938,436.374267578125,51.53714370727539,110.50762176513672,188.5580596923828,48.803627014160156,0.4300000071525574,774.0811157226562,466.95306396484375,23.670644760131836,407.05303955078125,90.53257751464844,77.05000305175781,512.1769409179688,177.80999755859375,139.70530700683594,495.1818542480469,43.41279220581055,241.17770385742188,228.5868377685547,140.84812927246094
2024-05-08,182.08116149902344,202.39202880859375,188.0,31.529970169067383,44.71875762939453,170.5471954345703,439.4715576171875,51.64635467529297,109.95195770263672,192.39312744140625,49.08736801147461,0.41999998688697815,771.3242797851562,471.3011169433594,24.093158721923828,408.24639892578125,90.39060974121094,62.72999954223633,512.2264404296875,174.72000122070312,142.17051696777344,497.4059143066406,43.43263626098633,240.79217529296875,227.86068725585938,140.36404418945312
